state,state_pop,city_count,cvs_count_state,under_state,under_count_state,city,city_pop,cvs_count_city,under_city,under_count_city
Illinois,12671821,210,389,False,-9.0,Naperville,148449.0,3.0,True,1.0
Illinois,12671821,210,389,False,-9.0,Chicago,2693976.0,70.0,True,11.0
Illinois,12671821,210,389,False,-9.0,Aurora,197757.0,4.0,True,2.0
Illinois,12671821,210,389,False,-9.0,Joliet,147344.0,4.0,True,0.0
Illinois,12671821,210,389,False,-9.0,Rockford,145609.0,8.0,False,-4.0
Illinois,12671821,210,389,False,-9.0,Elgin,110849.0,2.0,True,1.0
Illinois,12671821,210,389,False,-9.0,Champaign,88909.0,4.0,False,-1.0
Illinois,12671821,210,389,False,-9.0,Springfield,114230.0,9.0,False,-6.0
Illinois,12671821,210,389,False,-9.0,Bloomington,77330.0,2.0,True,0.0
Illinois,12671821,210,389,False,-9.0,Evanston,73473.0,5.0,False,-3.0
Illinois,12671821,210,389,False,-9.0,Decatur,70746.0,4.0,False,-2.0
Illinois,12671821,210,389,False,-9.0,Wheaton,52745.0,3.0,False,-1.0
Illinois,12671821,210,389,False,-9.0,Peoria,110417.0,7.0,False,-4.0
Illinois,12671821,210,389,False,-9.0,Waukegan,86075.0,3.0,False,0.0
Indiana,6732219,167,339,False,-137.0,Mishawaka,50363.0,2.0,False,0.0
Indiana,6732219,167,339,False,-137.0,Gary,74879.0,1.0,True,1.0
Indiana,6732219,167,339,False,-137.0,Elkhart,52358.0,4.0,False,-2.0
Indiana,6732219,167,339,False,-137.0,Anderson,54765.0,4.0,False,-2.0
Indiana,6732219,167,339,False,-137.0,Kokomo,58020.0,5.0,False,-3.0
Indiana,6732219,167,339,False,-137.0,Terre Haute,60622.0,5.0,False,-3.0
Indiana,6732219,167,339,False,-137.0,Muncie,67999.0,5.0,False,-3.0
Indiana,6732219,167,339,False,-137.0,Greenwood,59458.0,4.0,False,-2.0
Indiana,6732219,167,339,False,-137.0,West Lafayette,50996.0,2.0,False,0.0
Indiana,6732219,167,339,False,-137.0,Fishers,95310.0,6.0,False,-3.0
Indiana,6732219,167,339,False,-137.0,Carmel,101068.0,7.0,False,-4.0
Indiana,6732219,167,339,False,-137.0,Lafayette,71721.0,6.0,False,-4.0
Indiana,6732219,167,339,False,-137.0,South Bend,102026.0,7.0,False,-4.0
Indiana,6732219,167,339,False,-137.0,Noblesville,64668.0,6.0,False,-4.0
Indiana,6732219,167,339,False,-137.0,Indianapolis,876384.0,55.0,False,-29.0
Indiana,6732219,167,339,False,-137.0,Hammond,75522.0,1.0,True,1.0
Indiana,6732219,167,339,False,-137.0,Evansville,117979.0,18.0,False,-14.0
Indiana,6732219,167,339,False,-137.0,Fort Wayne,270402.0,14.0,False,-6.0
Indiana,6732219,167,339,False,-137.0,Bloomington,85755.0,8.0,False,-5.0
Iowa,3155070,19,39,True,56.0,Dubuque,57882.0,1.0,True,1.0
Iowa,3155070,19,39,True,56.0,Council Bluffs,62166.0,2.0,False,0.0
Iowa,3155070,19,39,True,56.0,Ames,66258.0,2.0,False,0.0
Iowa,3155070,19,39,True,56.0,Ankeny,67355.0,2.0,True,0.0
Iowa,3155070,19,39,True,56.0,West Des Moines,67899.0,2.0,True,0.0
Iowa,3155070,19,39,True,56.0,Davenport,101590.0,3.0,True,0.0
Iowa,3155070,19,39,True,56.0,Des Moines,214237.0,4.0,True,2.0
Iowa,3155070,19,39,True,56.0,Cedar Rapids,133562.0,6.0,False,-2.0
Iowa,3155070,19,39,True,56.0,Waterloo,67328.0,3.0,False,-1.0
Kansas,2913314,20,54,True,33.0,Overland Park,195494.0,11.0,False,-5.0
Kansas,2913314,20,54,True,33.0,Topeka,125310.0,2.0,True,2.0
Kansas,2913314,20,54,True,33.0,Lawrence,98193.0,3.0,False,0.0
Kansas,2913314,20,54,True,33.0,Shawnee,65807.0,4.0,False,-2.0
Kansas,2913314,20,54,True,33.0,Lenexa,55625.0,2.0,False,0.0
